Filename,Category,Summary
resume_41.txt,Education,বাংলাদেশ ইউনিভার্সিটি অফ টেক্সটাইল থেকে ২০১৫ থেকে ২০১৯ পর্যন্ত ইন্ডাস্ট্রিয়াল ও প্রডাকশন ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫২ অর্জিত।
resume_41.txt,Skill,"ডেটা বিশ্লেষণে এক্সেল ও মিনিট্যাব ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। কোয়ালিটি ম্যানেজমেন্ট সিস্টেম এবং প্রক্রিয়া অপ্টিমাইজেশন পরিচালনা করতে সক্ষম।"
resume_42.txt,Objective,নেটওয়ার্ক পারফরম্যান্সের ডেটা বিশ্লেষণ ও অপটিমাইজেশন ব্যবহার করে প্রতিষ্ঠানের সার্ভিস কোয়ালিটি উন্নয়নে গুরুত্বপূর্ণ অবদান রাখতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে সংস্থার কার্যকারিতা বৃদ্ধি করতে চান।
resume_42.txt,Experience,"ডিসেম্বর ২০১৯ থেকে বাংলাদেশ টেলিকম লিমিটেডে ডেটা বিশ্লেষক হিসেবে এক্সেল ও এসকিউএল ব্যবহার করে বেস স্টেশন (BTS) এবং ফাইবার অপটিক নেটওয়ার্কে পারফরম্যান্স ডেটা সংগ্রহ ও বিশ্লেষণ করেছেন। এছাড়া, বর্তমান পর্যন্ত এই কাজের ফলাফল তৈরি করতে সক্ষম হয়েছেন।"
resume_42.txt,Education,"রাজশাহী প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয় থেকে ২০১৪ থেকে ২০১৮ পর্যন্ত ইলেক্ট্রনিক ও টেলিকমিউনিকেশন ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৩.৩০/৪.০০, যা সর্বোচ্চ ৪.০০ স্কেলে অর্জিত।"
resume_42.txt,Skill,"প্রার্থী এক্সেল ও বেসিক এসকিউএল ব্যবহার করে ডেটা বিশ্লেষণে দক্ষ এবং পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। তিনি টেলিকম নেটওয়ার্ক (4G/LTE, Fiber optics) সম্পর্কে জ্ঞান রাখেন, পাশাপাশি নেটওয়ার্কে পারফরম্যান্স বিশ্লেষক হিসেবে অভিজ্ঞতা অর্জন করেছেন।"
resume_43.txt,Objective,ডেটা-চালিত বিশ্লেষণের মাধ্যমে স্বাস্থ্য নীতি ও কার্যক্রমের অর্থনৈতিক প্রভাব মূল্যায়ন করতে ইচ্ছুক। সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ অবদান রাখতে আগ্রহী।
resume_43.txt,Experience,"ডেটা বিশ্লেষক হিসেবে জুলাই ২০২০ থেকে বর্তমান পর্যন্ত হেলথ পলিসি প্ল্যানিং ইউনিটে এসটিএটিএ ও আর ব্যবহার করে স্বাস্থ্য কার্যক্রমের cost‐effectiveness ও cost-benefit বিশ্লেষণ পরিচালনা করছেন। এছাড়া, CBA দিয়ে সমন্বয়মূলক সমাধান তৈরি করার অভিজ্ঞতাও রয়েছে।"
resume_43.txt,Education,২০১৯ থেকে ২০২১ পর্যন্ত লন্ডন স্কুল অফ হাইজিন অ্যান্ড ট্রপিক্যাল মেডিসিন (দূরশিক্ষণ) থেকে হেলথ ইকোনমিক্সে এম.এসসি. সম্পন্ন করেছেন। এছাড়া স্যার সলিমুল্লাহ মেডিকেল কলেজ থেকে এমবিবিএস ডিগ্রি অর্জন করে উচ্চমানের জ্ঞান রাখেন।
resume_43.txt,Skill,"ডেটা বিশ্লেষণে এসটিএটিএ, আর এবং এক্সেল ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। হেলথ ইকোনমিক্স মেথডস (CEA, CBA) পরিচালনায় অভিজ্ঞতা রাখেন।"
resume_44.txt,Objective,"ফ্রন্ট-এন্ড ডেভেলপার হিসেবে আমি একটি ক্রিয়েটিভ টিমে কাজ করতে চাই, যেখানে প্রাইম‐টাইম ব্যবহার করে ব্যবহারকারী‐মুখী অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। ব্যবহার‐বান্ধব ওয়েব প্রোগ্রামিংয়ে দক্ষতা রাখেন।"
